4.338487609340098e+09,-1.1081140863314052e+09,-4.2295809934339195e+07
4.3562433643013315e+09,-1.0326307005688481e+09,-4.0001885457900256e+07
4.372697066782058e+09,-9.568386704734633e+08,-3.769600474858888e+07
4.387843080582021e+09,-8.807604925826137e+08,-3.5378850825992e+07
4.401676160468595e+09,-8.044187749765021e+08,-3.305111088145343e+07
4.414191454669591e+09,-7.278362304272914e+08,-3.071347607152891e+07
4.425384507244118e+09,-6.510356694841471e+08,-2.8366641309237022e+07
4.435251260329594e+09,-5.740399934964421e+08,-2.601130505317143e+07
4.443788056263095e+09,-4.96872187577392e+08,-2.3648169094541106e+07
4.450991639575226e+09,-4.1955531351042944e+08,-2.1277938342206083e+07
4.456859158854774e+09,-3.421125026007426e+08,-1.8901320605780534e+07
4.461388168482437e+09,-2.6456694847440487e+08,-1.6519026376874516e+07
4.464576630231965e+09,-1.869418998276115e+08,-1.4131768608549058e+07
4.4664229147371235e+09,-1.0926065312857091e+08,-1.174026249306001e+07
4.466925802822909e+09,-3.1546545274706244e+07,-9.345225237969643e+06
4.466084486699542e+09,4.617705379221052e+07,-6.947375840704103e+06
4.463898571017766e+09,1.2388674851020914e+08,-4.547434861639689e+06
4.460368073784109e+09,2.0155912515782535e+08,-2.146124195799713e+06
4.455493427134756e+09,2.7917075934850043e+08,255833.15675253977
4.449275477966779e+09,3.566982235558049e+08,2.6577133217385155e+06
4.441715488425564e+09,4.3411809466656315e+08,5.058791782618843e+06
4.432815136247251e+09,5.114069615589067e+08,7.458343613588132e+06
4.422576514955198e+09,5.885414327022371e+08,9.855643713518845e+06
4.4110021339094e+09,6.654981437760365e+08,1.2249967040761892e+07
4.398094918208033e+09,7.4225376530443e+08,1.4640588848710006e+07
4.383858208440212e+09,8.187850103033721e+08,1.702678492202925e+07
4.368295760289234e+09,8.950686419372509e+08,1.9407831813461088e+07
4.351411743985591e+09,9.710814811817433e+08,2.1783007081098776e+07
4.333210743609175e+09,1.046800414489639e+09,2.4151589526037958e+07
4.313697756240081e+09,1.1222024014563797e+09,2.6512859430302233e+07
4.2928781909576325e+09,1.1972644824820132e+09,2.8866098794942737e+07
4.2707578676871877e+09,1.271963786426223e+09,3.121059157820949e+07
4.2473430158944974e+09,1.3462775382531023e+09,3.3545623933692325e+07
4.2226402731273613e+09,1.4201830666622648e+09,3.587048444832679e+07
4.196656683404508e+09,1.493657811702948e+09,3.818446438016206e+07
4.1693996954516387e+09,1.5666793323676589e+09,4.048685789578458e+07
4.1408771607847157e+09,1.6392253141619635e+09,4.2776962307292506e+07
4.1110973316406145e+09,1.7112735766469812e+09,4.505407830871484e+07
4.080068858755397e+09,1.7828020809511511e+09,4.731751021176852e+07
4.0478007889905176e+09,1.8537889372477992e+09,4.9566566180846564e+07
4.01430256280738e+09,1.9242124121950946e+09,5.180055846713053e+07
3.9795840115907454e+09,1.994050936334898e+09,5.401880364171904e+07
3.943655354821588e+09,2.0632831114471016e+09,5.622062282766635e+07
3.906527197100091e+09,2.131887717855975e+09,5.8405341930821985e+07
3.8682105250195603e+09,2.199843721685111e+09,6.057229186936513e+07
3.828716703892109e+09,2.267130282057532e+09,6.272080880192618e+07
3.7880574743270917e+09,2.333726758237549e+09,6.4850234354188494e+07
3.7462449486633396e+09,2.3996127167109766e+09,6.695991584386353e+07
3.703291607256333e+09,2.4647679382003393e+09,6.904920650393368e+07
3.659210294621533e+09,2.5291724246116877e+09,7.111746570405634e+07
3.6140142154352307e+09,2.592806405909732e+09,7.316405917002477e+07
3.5677169303942933e+09,2.655650346917965e+09,7.518835920118096e+07
3.520332351936327e+09,2.717684954040515e+09,7.718974488567695e+07
3.471874739821845e+09,2.7788911819024763e+09,7.916760231348152e+07
3.4223586965801153e+09,2.839250239905548e+09,8.112132478703107e+07
3.3717991628204618e+09,2.8987435986957846e+09,8.305031302942322e+07
3.3202114124108615e+09,2.957352996540345e+09,8.495397539005348e+07
3.267611047525778e+09,3.015060445610188e+09,8.683172804759717e+07
3.214013993565243e+09,3.071848238165645e+09,8.868299521023852e+07
3.159436493947296e+09,3.127698952641916e+09,9.050720931305137e+07
3.103895104775959e+09,3.1825954596315613e+09,9.230381121243787e+07
3.0474066893869944e+09,3.236520927761098e+09,9.40722503775311e+07
2.9899884127738123e+09,3.2894588294588943e+09,9.581198507847111e+07
2.931657735895893e+09,3.34139294661161e+09,9.752248257146509e+07
2.8724324098722696e+09,3.392307376106475e+09,9.920321928054298e+07
2.8123304700625744e+09,3.4421865352567863e+09,1.0085368097592376e+08
2.7513702300383058e+09,3.4910151671080494e+09,1.0247336294890724e+08
2.689570275447027e+09,3.5387783456222863e+09,1.0406177018321076e+08
2.626949457772208e+09,3.5854614807380457e+09,1.05618417522669e+08
2.56352688799159e+09,3.6310503233038106e+09,1.0714282983522095e+08
2.4993219301369343e+09,3.6755309698824964e+09,1.0863454217310719e+08
2.434354194758103e+09,3.7188898674248366e+09,1.1009309992920429e+08
2.368643532294473e+09,3.7611138178095474e+09,1.1151805898942561e+08
2.3022100263567605e+09,3.8021899822482243e+09,1.1290898588111956e+08
2.235073986922335e+09,3.8421058855529943e+09,1.1426545791739875e+08
2.167255943447207e+09,3.880849420265068e+09,1.1558706333733667e+08
2.0987766378978796e+09,3.918408850642386e+09,1.1687340144197038e+08
2.0296570177063322e+09,3.9547728165046344e+09,1.1812408272605e+08
1.9599182286513925e+09,3.9899303369340534e+09,1.1933872900548007e+08
1.8895816076698697e+09,4.0238708138304634e+09,1.205169735403978e+08
1.8186686756007779e+09,4.0565840353190794e+09,1.216584611538385e+08
1.7472011298660753e+09,4.0880601790097704e+09,1.2276284834593965e+08
1.6752008370913174e+09,4.118289815106492e+09,1.2382980340363841e+08
1.602689825669712e+09,4.147263909365717e+09,1.2485900650581968e+08
1.529690278273041e+09,4.1749738259028106e+09,1.2585014982387589e+08
1.4562245243129382e+09,4.2014113298453283e+09,1.2680293761764026e+08
1.3823150323560739e+09,4.226568589832384e+09,1.2771708632666068e+08
1.307984402496753e+09,4.2504381803592615e+09,1.2859232465678227e+08
1.2332553586904883e+09,4.273013083966591e+09,1.2942839366201074e+08
1.1581507410521154e+09,4.294286693273448e+09,1.3022504682163055e+08
1.0826934981219962e+09,4.3142528128539e+09,1.3098205011255576e+08
1.0069066791038991e+09,4.332905660956557e+09,1.316991820768942e+08
9.308134260781204e+08,4.350239871066794e+09,1.323762338847072e+08
8.544369661934109e+08,4.36625049331143e+09,1.3301300939195189e+08
7.77800603841279e+08,4.380932995705703e+09,1.336093251935947e+08
