12,8.012871359071416e+07,3.824882409833795e+08,-2.2250639815391086e+07
28,2.963752109101491e+08,2.638753361505752e+08,-6.4312666320181236e+07
44,-3.3130514176460516e+08,-1.04742295435038e+08,2.056306868145902e+07
60,2.714454948595612e+08,-3.100521147180629e+08,2.253393293721676e+07
76,4.4600347188406336e+08,1.6967312140196347e+08,1.0718202758269233e+06
92,-4.8927465643923575e+08,1.7796326593936807e+08,7.767547996152757e+07
108,-4.53194104803431e+08,7.654417907999837e+07,-252890.174902924
124,-1.0218077076993793e+08,4.040688573457915e+08,-2.140364540176328e+07
140,3.502995825208421e+08,1.5603849996542722e+07,-1.8882043696741432e+07
156,4.12268825854253e+08,-1.3346568699942428e+08,7.352021132713497e+07
172,1.9626543752211905e+08,2.796901850959575e+08,5.991440951616751e+07
188,-4.167442200369036e+08,2.1693253404601014e+08,-9.729885274849801e+07
204,3.938922455592796e+08,-1.952889908139348e+07,2.6925362326749608e+07
220,2.5808618396209267e+08,9.400394093579027e+07,3.1014173880383532e+07
236,-3.95447004366619e+08,2.658525241634166e+08,-4.117726614587056e+07
252,2.5161140262426877e+08,-3.70053111195372e+08,7.738526607081035e+07
268,3.4091831530949605e+08,-3.542365491077591e+08,-4.729087040624126e+06
284,-3.0272660768815666e+08,-1.358422135560403e+08,-2.3162494666327376e+07
300,-3.3522504769884133e+08,3.6292711532291496e+08,6.310587430385295e+06
316,-4.492548246488832e+08,-2.4234126298564887e+08,2.0751346104215577e+07
332,3.8178447441615254e+08,5.061470393763897e+07,-7.789691259337016e+06
348,3.4185018785602844e+08,-3.1602057735092956e+08,-5.8876882331118256e+07
364,-3.4483740285531634e+08,-1.2103030469574374e+08,3.8350535091008544e+07
380,2.3478153313631275e+08,-2.699989379905324e+08,-2.268758480121783e+07
396,-3.1828833356505626e+08,-1.8970928671558744e+08,-1.041953636191172e+07
412,2.42455626847402e+08,3.426143703457918e+08,-8.07450992831759e+07
428,7.210045880702138e+07,-3.4838140579419374e+08,-3.838848986036899e+07
444,-3.6832234712289363e+08,-2.693981379462671e+08,2.893259972897679e+07
460,-4.4730061385951567e+08,-4.2601655323584735e+07,-1.2331670356873197e+07
476,1.229979869943432e+08,3.984965904729028e+08,4.442924473098265e+07
492,1.5433287956111193e+08,4.1940093881890523e+08,5.051636536387513e+06
508,9.043015492543e+07,4.6391980862455094e+08,6.3864929786180146e+07
524,-1.433066847929436e+08,3.381993969011699e+08,2.948277611578915e+07
540,-2.796148883629904e+08,-1.1986439304448369e+08,537264.1236737325
556,1.9756556042637077e+08,-3.5373373072677314e+08,8.46003906222281e+06
572,-3.783647020410377e+08,-1.7144026454987657e+08,1.3223177879205223e+07
588,7.012255441597191e+08,-4.35297236101456e+08,3.030427829142495e+07
604,-4.904270324836196e+08,-2.725216286380733e+08,-1.2601335551092202e+07
620,-1.5743227196452805e+08,-3.203397840839729e+08,-4.352023697185897e+07
636,3.613883875683789e+08,-4.1128831627948076e+07,-3.3301665989587087e+07
652,-3.4398247463563824e+08,2.1865475756910062e+08,1.0085879876183878e+08
668,-4.255415003054982e+08,-1.6907931291837043e+08,-1.215724428693489e+07
