-1.9973068295727454e+07,1.0430949326589009e+08,6.2921403024683045e+06
-2.1823775831601586e+07,1.0393029824062847e+08,6.285145843899091e+06
-2.366771486194461e+07,1.035188699963445e+08,6.276202093308225e+06
-2.550431196745856e+07,1.0307532941351941e+08,6.265311417063771e+06
-2.7332995891627707e+07,1.0259980789161341e+08,6.252476817284969e+06
-2.9153197746787526e+07,1.0209244730999151e+08,6.237701931248327e+06
-3.096435121947401e+07,1.0155339998439209e+08,6.220991030525947e+06
-3.276589277494188e+07,1.009828286189521e+08,6.2023490198559845e+06
-3.4557261860739775e+07,1.0038090625380589e+08,6.181781435745314e+06
-3.633790110923202e+07,9.974781620827842e+07,6.159294444804701e+06
-3.810725653895598e+07,9.908375201969619e+07,6.13489484181695e+06
-3.986477775470536e+07,9.838891737784283e+07,6.108590047538685e+06
-4.160991814623012e+07,9.766352605508941e+07,6.080388106236655e+06
-4.3342135085444815e+07,9.690780183223335e+07,6.050297682959623e+06
-4.506089012203811e+07,9.612197842008181e+07,6.018328060547098e+06
-4.676564917737666e+07,9.530629937681963e+07,5.984489136376354e+06
-4.8455882736599065e+07,9.446101802120462e+07,5.948791418849414e+06
-5.013106603879511e+07,9.358639734163596e+07,5.911246023621793e+06
-5.179067926516868e+07,9.268270990114486e+07,5.871864669575068e+06
-5.343420772508277e+07,9.175023773835905e+07,5.830659674535471e+06
-5.50611420398876e+07,9.078927226449619e+07,5.787643950740908e+06
-5.667097832443389e+07,8.980011415644412e+07,5.742831000058987e+06
-5.826321836617553e+07,8.878307324598756e+07,5.696234908958815e+06
-5.9837369801767685e+07,8.773846840524577e+07,5.647870343239516e+06
-6.139294629106806e+07,8.666662742838605e+07,5.597752542518565e+06
-6.29294676884515e+07,8.55678869096822e+07,5.545897314483232e+06
-6.444646021135025e+07,8.444259211798881e+07,5.492321028908584e+06
-6.594345660593374e+07,8.32910968677048e+07,5.43704061144565e+06
-6.741999630984537e+07,8.211376338630235e+07,5.380073537183532e+06
-6.887562561191458e+07,8.091096217849913e+07,5.321437823989364e+06
